,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
11,33500e5f-54aa-4870-8949-e227ba745ee2,adhitya akil,https://play-lh.googleusercontent.com/a-/ALV-UjUCj9wynwQxIfax0tdQWRJweJ3-I_Qi8x-SBTAfbIiBtR0,"dah daftar, tiba-tiba log out di hari berikutnya, dan ga bisa login. pas mencoba login, tombol masuk nya ga fungsi. di pencet kaya apa juga malah rasanya pengen banting hape.... hadeh... aplikasi proyekan cuan ga sih ini (nanya doank bukan nuduh yaa)?",1,0,4.0.2,2023-10-12 14:53:23,,,4.0.2
12,65f066ad-deb5-4e7b-8d31-6f89fb67dcc4,Fir Daus,https://play-lh.googleusercontent.com/a/ACg8ocKP_Sg4n3LjeH7Uifk5cTLl5kvCuNQeSRCcWQSikCl_=mo,Saya melakukan pengisian bbm dan setelah pembayaran saldo saya terpotong tapi kata petugas pembayaran tidak berhasil. Tapi jelas saldo saya suda terpotong. Terus aku komplain tapi kata petugas ga bisa komplain karna di aplikasi ku tidak ada notif pembayaran. Nah terus saldo aku yg terpotong kemana. Sumpah bukan karna nominal uang yg terpotong tp bagaimana uang saya hilang tanpa kejelasan.,1,2,4.0.2,2023-09-25 06:42:10,,,4.0.2
13,c087b824-cd47-4942-a787-fa673c8d9857,Sanita Irwan,https://play-lh.googleusercontent.com/a/ACg8ocLdBMZOb8Ea-sg9S0g-RHDrfUde9abQuiGzhRBA1soX=mo,"kendalanya sekarang tiba2 kuota habis padahal blm ngisi, tolong pihak pertamina untuk barcodenya lebih di tingkatkan keamanannya, percuma antri panjang2 mau ngisi pas d scan kuota habis padahal blm pernah ngisi sama sekali, ini mah buat susah namanya, minta tolong bgt yaa di notice, biar keliatan berguna gitu programnya!",1,2,4.0.2,2023-10-05 08:03:56,,,4.0.2
14,e7dcbfc6-8d08-477d-beaf-72e6deb0ca38,udara ud,https://play-lh.googleusercontent.com/a/ACg8ocIi0hrHyqxEUZUXb87rZkU2JaGfgMp8ZAmr_--seaoi=mo,"Saat pendaftaran akun selalu disuruh perbaiki data, padahal data suda benar seperti yang tertulis di KTP dan KTP pun sudah di upload, namun masih saja di tolak. Ribet benar sekarang gak kayak sebelum² ini mudah.",1,2,4.0.2,2023-09-26 09:54:55,,,4.0.2
15,a4a662ac-177c-4b76-99c4-7cce0a9c36ab,Faza Rasyid,https://play-lh.googleusercontent.com/a-/ALV-UjXmVgWaOJnj5EYmg9fKmnz29FjUOYPGFcQnxLKo9oDLQw,"semenjak ada update yg baru, kita udh mengikuti aturan dengan mendaftarkan kendaraan yg mengharuskan memakai bahan bakar bersubsidi, namun kenyataannya aplikasi my pertamina seperti tidak siap, verifikasinya lama, claim kendaraan yg sudah di daftarkan menjadi tidak ada, kasihan para supir bos..",1,5,4.0.2,2023-09-23 02:17:04,,,4.0.2
16,7eaf3d5e-7f32-43a4-ac7b-6ea1e992991d,Erlangga Nurwahyu,https://play-lh.googleusercontent.com/a-/ALV-UjXD_Ok-hGYSWx8ReaPfHhaJ5mllGjqGTxMLVGj1RB35PvE,"Selamat Pagi,salam sejahtera untuk kita semua. Mohon untuk kejelasan sistem di Aplikasi My Pertamina untuk bisa menindak lanjuti pengajuan BBM bersubsidi supaya dipercepat verifikasinya.Saya sudah pernah terdaftar dan mendaparkan kode QR,Akan tetapi kendaraan saya sudah harus ganti plat nomor,otomatis harus ganti pula di sistem my pertamina. Pertanyaan saya,Aplikasi ini kelasnya milik negara,tapi kok sistemnya di dalam aplikasi tidak jelas dan verifikasinya lama sekali?",5,1,4.0.2,2023-10-05 23:40:54,,,4.0.2
17,1ed4c65f-1132-44a7-a6da-5e7572a0b2fe,Shodiq Smg,https://play-lh.googleusercontent.com/a-/ALV-UjVnM0MuExcOIiKq4x1xQD-DG3imUW0eKP-mfJrnWQ3Rino,"2023 Plat mobil ganti baru, nomor plat berubah. Sudah dilakukan perubahan status kendaraan....malah gak bisa digunakan. Katanya.....Mobil tidak terdaftar. Aplikasi gak update..ribeetttt",1,1,4.0.2,2023-10-05 21:10:49,,,4.0.2
18,d89715a8-b263-41b7-bc65-9f9e6d3a79dc,Dian Pratama,https://play-lh.googleusercontent.com/a/ACg8ocI1HtiuLiF6eJYW9Bkf9oGg364sx0aPjG78whJ8Dx92=mo,"Menyulitkan masyarakat, saat daftar no rangka sudah benar tapi di form kurang 1 digit alhasil data tidak ditemukan, ditambah lagi mobil baru stnk nya belum keluar, bagaimana mau kerja cari makan",1,1,4.0.2,2023-10-12 10:50:56,,,4.0.2
19,508b45bf-ed0e-40ca-8ad1-f567d5911b47,CESC CHANNEL,https://play-lh.googleusercontent.com/a-/ALV-UjW-VNBwgkBMZFB6I8rOXzR2rm0pRIUq-86uwiHavKXpAA,Gak bisa masuk ke link. Kenapa.? Versi sudah baru semua.. Untuk pembayaran kenapa gak langsung pakai metode pembayaran dana ovo gopay juga. Kan gak ribet kalau yg lain lagi error.,1,1,4.0.2,2023-10-06 02:15:19,,,4.0.2
20,5267c9ec-02bb-431e-849a-207ae3d9d02c,Fahmi Efendi18,https://play-lh.googleusercontent.com/a-/ALV-UjUsm1YjFkZJgp-fl28gSgzo7i2UiKHzUxi2QuyRe1Gg66U,"Mau buat barcode untuk usaha pertanian tidak bisa,,cuman untuk roda 4,,padahal dulu ada untuk buat barcode usaha,, aplikasi diperbarui malah tambah payah sekali👎",1,1,4.0.2,2023-10-09 04:11:41,,,4.0.2
21,9e4f1338-82a5-413f-802b-e11f04e77fb2,Taufik nsw,https://play-lh.googleusercontent.com/a-/ALV-UjVgKanl3xIlt670ZgqlvS4tKcfqBMPEPZBVkjjw-Bz6KKE,Kenapa linkaja masih di pertahankan. Padahal linkaja sangat tidak bagus. Sering sekali errornya. Dan susah masuk ke akun linkaja juga banyak kendala di linkaja,3,1,4.0.2,2023-10-06 08:24:21,,,4.0.2
22,0308ca01-8912-40a5-9d84-e27ab80db289,Sugeng Prast,https://play-lh.googleusercontent.com/a-/ALV-UjXe76uTYLnuYuVdD_Bi9aEaX7Yugjgn0hnnG8l5ssxHCGs,Setelah pergantian plat nomer kendaraan padahal kendaraan tetap sama pemilik juga sama tetapi mengalami kesulitan didalam merubah data pada aplikasi Ono. Akhirnya daftar ulang kembali baru bisa.,4,1,4.0.2,2023-10-06 07:04:22,,,4.0.2
23,0628b476-a210-44d3-9db7-30927dad3250,bakhrul Ilmi,https://play-lh.googleusercontent.com/a/ACg8ocKfNDKQrCfPfDG8x1SBgAvPLzb2bo6QsZQ8zH6I-8yV=mo,"Mau perbaruan sulit, tidak ada menu edit data kendaraan. Bantuan pada aplikasi juga sulit , sudah kirim email gak ada respon",1,2,4.0.2,2023-09-27 14:31:51,,,4.0.2
24,f0a41522-4205-4a19-bffe-e16cd968aabf,Rizal Fadhil,https://play-lh.googleusercontent.com/a-/ALV-UjUEtwmYJ-Usuug5f1Dm6pjPO-ainuhQNrjk_Z1Wg57nmtI,"Tolong cepat tanggap, banyak yg perlu di perbaiki : 1. Tambah login pakai finger print di subsidi tepat, msa mw login bolak balik hrus masukin NIK dan password 2. Edit data di perbaiki, saya ada 5 kendaraan, mau edit data 1 kendaraan, malah 4 kendaraan lain kolom"" nya ikut kosong juga jadi harus masukin data ulang semua kendaraan.",1,26,4.0.2,2023-08-23 02:20:07,,,4.0.2
25,da94c147-dda6-470f-985e-50b1126d50a3,Joni Iskandar,https://play-lh.googleusercontent.com/a-/ALV-UjUdyJ46ZCzDirrlP6_p9TuK47C4Z338N4gVx-2c93oeBQ,"Pantesan ratingnya jelek, mau menghubungkan dengan akun link aja susah sekali tulisannya ""card/account already in use"" terus saja begitu setiap mau menghubungkan. Tolong tingkatkan lagi agar pengguna baru bisa dengan mudah menggunakannya... uninstall aja gak berguna!!!",1,28,4.0.2,2023-09-11 22:08:41,,,4.0.2
26,14d84ea5-1984-4723-8ffa-e6d6d0a4d8f8,Asfa Rini,https://play-lh.googleusercontent.com/a-/ALV-UjVE6bcOIQzyR5h24zyxcXp3OyjZ-6b-kklT3yNkrV6crQ,"Untuk developer coba cek mobil yang ganti plat nomor (sudah 5tahun) pasti waktu pencet tombol cek ""ada tulisan data tidak ditemukan di korlantas"" Yang perlu dibenahi mana developer coba cross cek truk ku sudah 1 tahun gak bisa update data gara² sudah ganti nomor plat, satu lagi bagian upload foto STNK tambah tombol ""pilih foto"" Seperti menu ""foto kendaraan dgn nopol"" Kalau dipoto langsung dr aplikasi My pertamina buram tapi kalau scaner jelas",3,4,4.0.2,2023-09-01 03:53:35,,,4.0.2
27,1cb3f79d-385a-43cf-a0e3-9ec1ad4aefef,AMR Channel,https://play-lh.googleusercontent.com/a-/ALV-UjWx7giE8kfRY9q2wokkBwnZEp9J_n425JapsQ_47inRkQ,"Lumayan bagus untuk aplikasinya, tapi sayang di Karawang cuma ada di 3 lokasi SPBU yg bisa transaksi non tunai (itupun menurut list di website pertamina) aktual pernah nyoba disalah satu lokasi tapi katanya belum bisa melayani non tunai, gimana ini??? Percuma juga banyak event promo tapi kebanyakan di non tunai, sedangkan SPBUnya sendiri ga support...",3,21,4.0.2,2023-09-10 05:25:42,,,4.0.2
28,923282e6-e0fe-4b9d-8375-59af67a7b2fa,Erik Prasetia,https://play-lh.googleusercontent.com/a/ACg8ocIUqJuDW5Sj6enaFYodH9WImRg_7zwU9G-IfVbH7QfXjw=mo,"Kenapa susah sekali terhubung ke Link Aja. Mohon perbaikannya. udan hubungi call centre tapi tetap tidak menyelesaikan masalah. Tiap kali mau menghubungkan dengan App Link aja selalu muncul pesan error ""{""responseCode"":""4031068"",""responseMessage"":""Card / Account Already In Use""}",3,1,4.0.2,2023-09-07 16:14:41,,,4.0.2
29,d4260962-1f46-4e18-9535-049a546f244c,Imelda Maysari,https://play-lh.googleusercontent.com/a-/ALV-UjVOMnZdT071GmNXU22RORAsaA1Q3b71nfR8eqQ1iVvNd-k,"Aplikasi nya jelek, saat daftar katanya stnk ga sesuai padahal camera aplikasi yg buat ngeblur, situs nya jg gitu, kalau kaya gini gimana mau daftar dan mengisi pertalite kalau untuk mendapat kan barcode saja sulit nya minta ampun. Apa saya harus isi pertalite di eceran kalau memang barcode nya tidak bisa di keluarkan dengan alasan stnk terus padahal aplikasinya yg JELEK",1,4,4.0.2,2023-09-02 00:36:27,,,4.0.2
30,76600627-ee5e-4e2c-820d-efc198fdf03d,Anggi Hidayat,https://play-lh.googleusercontent.com/a/ACg8ocIeqwDMD14NVGVt73y3rKwUO8Sdz1nXz7FUMzicwJtc=mo,"Sebenarnya membantu proses pengisian BBM subsidi lebih cepat, tapi itu buat awal awal aja. Sekarang malah terkesan lama dan low respon. SPBU juga terbatas yang menerapkan sistem NON-TUNAI. Memang targetnya sih sebenarnya dengan antrian panjang akan terlihat SPBU tsb ramai pengunjungnya. Ayolah ditingkatkan lagi baik dari segi service nya loyalitas nya",2,10,4.0.2,2023-08-21 06:32:26,,,4.0.2
31,bef5dabe-7774-48d3-b801-e1b0fe4e51b7,Dedi AHA,https://play-lh.googleusercontent.com/a/ACg8ocJi_HOo_EwlWceIAZEaslOYUKYCWy15EKroRjWEz219=mo,Aplikasinya gak sempurna. Eror terus tidak bisa dipakai buwat bayar my pertamina nya. Keterangannya Gagal memuat saldo trs. Udah lapor berkali kalo ke call centernya pertamina tapi gak ada tindakan perbaikan. 1 bulanan tdk bisa dipakai buwat bayar.,1,4,4.0.2,2023-08-24 08:19:05,Terima kasih sobat Dedi Aji sudah menggunakan aplikasi MyPertamina. Tingkat terus transaksinya ya. Tks CP -Rahmat-,2019-05-07 07:09:44,4.0.2
32,86ab589f-41f2-40b2-8f66-968ac88e3224,indra kurniawan,https://play-lh.googleusercontent.com/a/ACg8ocJL3yuaitP-5Sdfv7NworhsL2Av_IX0hYU1K5w7aMwd=mo,Pengambilan ft untuk STNK pasti blur krn tdk ada opsi ambil ft dr galeri.aplikasi yg sebelum pembaruan sdh di verifikasi.skr pembaruan knp bisa ditolak??padahal tdk ada perubahan data sama skali?ini aplikasi buat susah.ratingnya kalau bisa saya nilai minus pasti saya kasi minus 5.,1,8,4.0.2,2023-08-30 09:55:37,,,4.0.2
33,e01de944-0b3d-4b7e-8724-15e9c1efbdf0,M. Ary Rohman Sholeh,https://play-lh.googleusercontent.com/a-/ALV-UjU_GHzIaAdc3McxVBeDjceTd_fPMgqY-2IT8Obw4meT2Bs,Untuk daftarkan stnk harus langsung foto lewat apk mypertamina Jadi hasil fotonya jelek blur auto banyak yg di TOLAK.. saya sudah coba neberapa kali tetep fotonya jelek.. auto di TOLAK TRUSSS... Kalo dulu fotonya pilih di galery. .. tolong perbaiki lagi.. .,1,1,4.0.2,2023-08-31 11:44:10,,,4.0.2
34,688394d5-f7e2-4de6-9ecb-46658aaf39b4,Bachrul Ain Wisesa,https://play-lh.googleusercontent.com/a-/ALV-UjWIYuX5kcSpSL6lNXq_WV5xWsERmV9Pu7-c5HRJM546A38,"Update app 4.0.2, jadi kemunduran..sebelumnya metode pembayaran sudah terhubung ke GoPay, setelah update kembali ke setelan MyLinkAja yg jd pembayaran utama. Sudah mencoba setting ulang metode pembayaran ke GoPay lagi, tapi tidak bisa..Notifikasi nya nomor Hp tidak terdaftar di akun GoPay. Padahal cek di app GoPay, akun sudah terhubung dengan MyPertamina. Suatu kemunduran...kalau metode harus menggunakan MyLinkAja, cukup dalam aplikasi MyLinkAja terdapat fitur MyPertamina, gak perlu terpisah.",2,9,4.0.2,2023-08-12 19:30:20,,,4.0.2
35,bdfa0f77-13fd-4d43-8ce3-9227b725ff97,Rocker Muda,https://play-lh.googleusercontent.com/a/ACg8ocLjXPvgBBOEL7mABiFz8H5gBYUCWCm_FvfSoyYdQlbU=mo,"pada saat awal disuruh pake aplikasi ini bisa pembayaran non tunai, linkaja, dan bank himbara. kenyataan tidak semua SPBU bisa non tunai, banyak yg minta tunai. Entah siapa yang salah. Pembayaran non tunai noted utk yg non subsidi. Sekarang malah tidak bisa login.",1,18,4.0.2,2023-08-21 23:28:29,,,4.0.2
36,d17fbb7e-4a57-47ce-9614-b764918b7729,ramses Panjaitan,https://play-lh.googleusercontent.com/a/ACg8ocImajekfBGbRXDY1T4hl4tkBVL4REK7it4r7WkJu6if=mo,"Mohon ijin memberi ulasan. Ketika dilakukan permohonan pembaharuan email lewat email dan tiket pelaporan belum ada respon selama 2 hari. Ketika dicoba menggunakan call center 135, saya kira ada layanan CS, tetapi tidak ada. Layanan tsb ada di aplikasi video call, sudah berulang kali dicoba selalu gagal. Mohon pertamina untuk meningkatkan aplikasinya, sepertinya ada bug. Terima kasih",1,1,4.0.2,2023-09-14 07:08:19,,,4.0.2
37,f8d3f9dc-283b-4fa6-ba13-22f5dfd482cb,Aldi Risyanto,https://play-lh.googleusercontent.com/a/ACg8ocJhvhm7tZ-YARW3F8RTzzZg1Fl_JD2kx6NfcJwHDyMD=mo,"Aplikasinya payah,mau masukin pembayaran OVO harus terhubung ke Akun Link Aja dulu,tapi di hubungkan nggak pernah bisa. Coba perbaiki itu Aplikasinya, atau hapuskan aja Link Aja nya kalau gak bisa di konek dgn my pertamina",1,3,4.0.2,2023-08-27 03:19:49,,,4.0.2
38,b312efa5-6d69-4ebb-8b7a-c468306a6852,sofia milda,https://play-lh.googleusercontent.com/a-/ALV-UjVROfxVyRNmK8dwJfGYf9EQZdBYotwYxBqMX7XjW8X7rhg,"Tidak ada menu upload di bagian stnk, kalo foto kamera langsung di apk itu gambar nya selalu jelek dan blur. Tolong segera perbaiki",2,8,4.0.2,2023-08-29 11:45:35,,,4.0.2
39,d538c5c6-e3c9-44e1-abfe-18c99c2b6ae7,Muhtadi Hapid,https://play-lh.googleusercontent.com/a/ACg8ocIuYPHQD4W2yPkKNhy_EhRqmld74M014Kw4XSA6wxMH=mo,Klo mau buat peraturan perbaiki dulu sistem nya... Mau daftar tapi nik sudah terdaftar... Rakyat di bikin sulit. Daftar gak bisa beli BBM pun gak bisa. Aplikasi sontoloyo.,1,4,4.0.2,2023-09-05 11:03:29,,,4.0.2
40,2e70ee1a-9248-407d-b361-d9144ef1534c,Dede Siswanto,https://play-lh.googleusercontent.com/a-/ALV-UjXtsOGB0bwkRf9bUg56M1nLRmzda524AGrmvcMU7t8Hwg,"Hasil verifikasi sudah keluar dan di nyatakan keterima tapi tinggal claim aja kok di persulit ,padahal password sudah sesuai tapi tetap saja muncul tulisan password tidak sesuai ,padahal sudah saya screenshot",1,3,4.0.2,2023-08-22 02:22:18,,,4.0.2
41,21685daa-b90c-465d-823b-f80ee9ab0715,Ivan Fahrudin,https://play-lh.googleusercontent.com/a-/ALV-UjUxpHQ0JmB4OwD3jv0vLouLIUiEL8K-6iZSaOOoqbo8ZQ,"Untuk aplikasi sih udah lumayan bagus, tapi ini ada kendala saldo udah kepotong, di riwayat link aja udah ada, tapi di mypertamina malah gada historynya, di pom juga gada data masuk, jadi BBM ga dapet uang Angus,, tolong cari solusi dari masalah ini.",1,4,4.0.2,2023-08-19 06:03:05,,,4.0.2
42,1257abe8-b0f3-45af-aaa5-08b8268b182b,maya esti amiliya,https://play-lh.googleusercontent.com/a-/ALV-UjUX-2p_FpoQQfmwZ4SJzj4ZLNPfnMuHNmOa5JAjdT-Zep4,"Dipanduan ada pendaftaran jenis subsidi non kendaraan, nyatanya waktu unduh dan sudah verifikasi akun malah larinya ke subsidi jenis kendaraan. Yang non kendaraan tidak ada fitur pendaftarannya seperti versi sebelumnya. Payah banget pembaruannya",1,3,4.0.2,2023-09-06 04:00:25,,,4.0.2
43,b8d20afd-15b0-4b32-9606-213f8c916ec0,ganjar nugraha,https://play-lh.googleusercontent.com/a-/ALV-UjV0IN-4nlchxvn4WzflNNVTW22HF60WnDEU8Zg71vd0Jw,"Sudah 2 bulan pakai mypertamina lancar² aja buat transaksi pembelian BBM. Ehhh 2 pekan ini, malah kejadian eror, pertama : pas mau bayar, malah gagal, saldo pake linkaja malah gagal tapi kepotong saldonya. Di pekan ni, saya coba beli vocher BBM yg 100rb, niatnya agar g gagal lagi, eh pas mau bayar, vochernya g bisa diklik, gimana ini solusinya??? Mohon ditanggapi!!",2,3,4.0.2,2023-08-22 20:59:49,,,4.0.2
44,c7cb9771-2517-400c-bc65-897474fffd48,"Susi Yulianti, Se",https://play-lh.googleusercontent.com/a-/ALV-UjUwSc1m7uhCL7qD7orCDrVwkU4XWRm1x3-zVIA3T8bBBn3j,"Sangat ribet apalagi untuk pengisian data LPG, tolong di buat lebih singkat biar cepat, karena pengisin data LPG itu banyak boss, masa setiap hari sibuk ngisi data, sudah diisi data malah kepencet profil saya sm catatan manual, tolong diperbaharui agar lbh simple & cepat, blm lg loading lama mau kembali ke menu utama loading jg lma, tlg pak lbh simple biar g ribet, jgn krn isi data Lpg hp di banting krn kesal. maukah kalian menggantinya.sangat kesal.sangat ribet, aplikasi bikin emosi 🤬🤬 😡",2,3,4.0.2,2023-09-08 11:39:02,,,4.0.2
45,57895f5a-74aa-4131-8cb0-22f2c4d50680,Teguh Supurbo,https://play-lh.googleusercontent.com/a/ACg8ocIBmL_y9humfFRlKfMlJD5rJN0Eys9N72hxfUA3846c9g=mo,"betul seperti ulasan-ulasan beberapa pengguna yg lain, setelah saya update, upload struk dr take picture maupun ambil photo dr galeri skrg tidak bisa lagi.. mohon pencerahannya.. perlu diketahui saya pengguna app mypertamina sejak 2018, ""kesannya kok makin ksini malah makin kesana""",5,5,4.0.2,2023-09-01 09:22:41,Baik sobat Teguh Supurbo. Kami mohon maaf atas ketidaknyamanan yang dialami. Kami informasikan kembali saat ini aplikasi MyPertamina sedang dalam pengembangan sistem oleh fungsi terkait sehingga akan mengalami gangguan saat mengakses aplikasi. Mohon dapat sobat Teguh mencoba secara berkala. Tks CP -Rahmat-,2019-03-15 10:23:49,4.0.2
46,7fc68ced-b20f-4b4e-87da-3ea0c3e6f435,Setyo Sama,https://play-lh.googleusercontent.com/a/ACg8ocJ84bWS18Fu07dBeux_5OXk7PXlSxxCwSqNSsdkNNSe=mo,"Min tolong sistemnya dibenerin, mau daftar barcode tapi aktivasi email nya gak bisa. Pas daftar di kantor katanya sekarang susah daftar nya, gimana bau isi bbm kalo gak bisa daftar barcode nya, pake solar lagi kalo gak pake barcode gak bisa. Tolong ditindaklanjuti",1,3,4.0.2,2023-08-28 05:54:00,,,4.0.2
47,3617dedc-a08d-4309-93ce-27df5fddce1c,wibowo utomo,https://play-lh.googleusercontent.com/a-/ALV-UjX6QnB_RlURUppLkLqLBgw2r_027NCu9lP4wrKQriTVvw,"Mau menggunakan aplikasi ini dengan ovo malah tidak bisa, parahnya lagi sistem suruh nunggu 1 jam baru bisa transaksi, amsyiong jam rame jadi nggak kerja. Mending pakai pembayaran manual lancar.",1,1,4.0.2,2023-08-30 12:12:09,,,4.0.2
